x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,y
-2.36702521,48.05630378,13.63377195,-0.706368722,-38.17084532,15.31483259,-30.45583546,-1.963380516,-0.987304839,0.225291702,-100.0761976,5.977144711,-1.401893677,3.086049377,-2.40933941,-26.5525965,7.449604721,1.956012411,44.98968035,24.53150609,24.53264801,35.09806397,29.45249848,11.88358118,-0.348995869,-2.913643832,0.044117074,41.18375809,-0.439201895,-1.505704892,2.676417041,-0.98438295,-1.689271987,-3.473009104,Toyota,wednesday,-0.170795721,40.11262974,16.56642026,13.03577278,6.448616375,($740.10),-6.871769504,-34.14719315,84.25326805,0.00%,4.381336813,-6.007240758,-1.294153814,1.882617793,-4.882998198,-49.8880579,-0.445450742,11.12053779,1.811697697,0.549829232,-5.478521336,27.56396959,-3.655533215,10.69403217,4.94738289,1.966088571,-3.171189127,17.40658519,6.720117066,-2.064774474,17.05271311,-1.686970453,Aug,-70.77128639,26.77457399,39.8595758,-5.959161126,20.79703059,2.703767651,41.24895567,-1.04323123,-9.107074945,1.830209302,-19.06562244,9.270476398,-0.913831078,5.569915687,4.139969213,1.344054844,24.1402726,-0.017924966,-3.141304492,1.625492874,0.225698242,-8.223445888,-4.483369264,-5.693985617,asia,-2.463690829,29.1747016,23.00447197,-47.55228246,6.261141065,-0.312988743,0
11.57203963,-13.9993909,-2.592639921,2.433447566,30.70101564,22.42252335,-3.197133366,-7.746268674,-5.21809721,2.740662871,26.22893296,0.232318464,-12.93104347,2.623945714,-1.430089547,9.784923209,-3.266823502,9.159495802,61.19744558,-15.18566886,-13.13385541,-63.93634224,-53.00600078,-5.506350249,7.471760866,-4.47574916,0.4420216,29.08580635,3.554908888,0.204381607,-2.093191284,0.734257441,-3.631886588,7.089119631,volkswagon,thurday,-2.219519813,6.86685882,1.926403741,10.80717757,22.94872343,($833.61),6.338904253,-8.472278711,91.89937185,-0.01%,2.657917664,0.85664279,0.645878884,6.084515118,44.89112787,5.736039907,0.542696161,24.13544052,5.283005082,-3.996298343,0.154919748,-5.411363037,-4.237178971,8.078741709,6.05205155,1.175696292,14.87119843,14.89946767,10.94868825,-0.73232218,-68.52426137,1.14707491,Jun,1.892756109,-10.24019261,29.09157729,-2.52494687,-10.90736844,5.987551505,75.40471778,-0.046543115,29.14499804,1.413637309,29.15173676,11.27054523,-7.042228542,-9.860562638,3.878786191,2.994745118,-2.065174726,-0.294083211,4.494573576,-1.177048262,1.946153629,44.1884201,-2.163317527,1.254789241,asia,-1.918771412,32.8628235,26.51677267,-5.398777241,1.957114282,-1.243123938,0
4.350754426,-54.88363282,-58.39796498,2.115574755,12.30567661,-16.11424224,3.355456364,-0.822384635,-5.950338117,2.534021279,-9.078265689,0.997168532,1.873870797,-4.343421245,-2.699622607,0.88023482,3.208473135,6.995158014,46.11346139,-6.879429625,-18.22036741,-1.423477563,-5.06792147,18.42505197,-2.534626213,-4.940745898,0.895546042,-23.72301699,-0.461021026,-0.511606351,3.456944973,2.580215975,0.673147171,1.266786285,Toyota,wednesday,2.861686134,18.10735406,-5.558766077,-7.279251042,46.86375157,"($1,510.25)",28.4767655,-9.444668205,5.624874595,-0.02%,-9.339058325,10.27574731,-0.428437613,-33.86799894,14.80990791,36.86484655,-1.467393667,24.48781047,-1.323648154,-4.147166531,11.13657077,5.058550904,-0.935641965,6.556213422,1.505653269,17.23590521,-0.535324955,5.382865434,2.509455009,-0.746006614,-32.54140819,5.62357328,Jun,50.76405139,6.432537823,-51.05729742,2.35202772,1.313347162,6.498360631,-12.41615359,1.439690542,26.22192779,0.797879349,25.66418673,26.27738887,1.521350915,5.954884285,-0.321622255,-2.111635729,0.599901641,-0.502327679,-21.92158614,0.327324051,-2.048280812,107.7343563,3.416633397,-1.644323215,asia,-2.521531009,35.67588467,-7.5793214,-6.257194402,-4.812087536,0.262381663,0
28.19177947,-66.84900729,63.97232802,0.879502521,-22.36810897,22.86387867,1.988849585,12.34412726,8.512225461,-3.711223505,-19.51680735,-3.452578778,-23.91496312,-0.164851903,1.229471104,-12.87569602,2.943845636,-0.05256931,-7.48983092,-24.42903737,-28.20509134,6.220696246,-13.29900541,-2.281537154,1.768439438,-2.221033209,-0.818142745,-16.85621382,-0.539417385,-0.179942135,5.468747996,-2.142394436,-2.255394223,-5.691131025,bmw,thurday,-2.675796984,2.498401284,-8.814200343,8.438298415,-26.75111987,($250.61),23.59652556,15.23700546,-123.4652096,-0.02%,-8.83676603,-4.315086777,0.427504065,3.764872421,4.56653369,63.88695945,0.994075908,1.993313911,3.110303442,-0.400581399,-4.701283162,34.95791798,1.878262837,4.247409749,8.210949227,-12.49149885,3.359861325,-26.24548093,-0.456153538,-0.556855783,7.863221298,4.001347874,July,-100.0973784,0.22136375,18.47989098,-0.958653249,-21.46708534,-30.86963255,11.69435657,4.067822663,-1.73949967,0.216433377,10.51446452,2.515779397,-1.836602889,-4.147386798,0.729068843,16.12573247,-5.264860463,-1.1551285,-1.471023934,4.632628961,1.581767673,-130.8730739,2.527115601,-4.200823416,asia,-0.198644624,-67.42016014,-8.648739542,18.0382406,6.621111105,0.47961904,0
0.25396851,18.97223485,-13.3151751,-0.204490172,-25.6842511,-9.133287914,-16.4967763,-2.367073308,-10.76870899,-1.057144153,4.191915739,-1.933420399,-12.72946976,0.157582562,5.413237267,-2.836238365,2.249752521,12.43788459,-34.04859361,-29.77994314,-5.152838621,-45.29017322,-19.71210834,-2.804214001,-6.128005586,0.784976756,0.291171867,-16.15133871,-1.433920949,-0.204314474,2.644504517,5.702675632,-0.052197922,0.04433112,volkswagon,wed,-0.529287147,4.815104354,-2.293214043,7.873686386,-0.058858304,$313.95 ,-23.7528288,6.893598427,-148.8578257,0.00%,8.277661303,3.945237925,-0.330624214,-6.49797146,-28.11855392,-48.59841661,0.278026204,-32.99002094,-6.602134018,2.817713738,-5.556966423,-50.97898509,1.155989294,-7.142909068,-0.698779099,-12.61484634,2.051163046,-3.384110838,4.690652445,0.948659793,49.46807127,-4.060588139,Aug,52.95210202,-18.60225306,-38.33506658,-13.00455439,-4.547067142,-20.87030565,-38.0074317,-8.925096977,17.09661481,2.47997257,-2.429828743,0.584532198,2.961280074,-2.483344916,-7.403177012,-7.334366213,-29.203422,-0.231108985,8.253995302,4.442391857,-3.861003619,-110.9482604,-5.250292919,-4.618018241,asia,-4.501496271,-9.163418017,25.61085844,-17.04982783,-0.142317283,0.93495071,0
28.67229857,25.55116346,-45.59337347,-2.093467908,-19.44991247,-19.51100641,-12.79690218,-0.486981898,4.713015248,-0.551674193,53.64032798,-0.478986397,-19.05645611,-2.678924383,-0.544381097,5.161419806,0.944947308,12.9261727,26.04431874,-19.95073283,-1.492911158,13.59463148,-3.581047816,-16.58827516,4.161108822,2.544886306,0.636352169,12.44055138,-2.011196796,-0.4891148,3.738606666,1.957640466,-0.950021326,-2.888622297,Toyota,wed,0.071786124,47.42122772,0.209417548,7.269639401,2.068565275,$749.93 ,-33.94558417,-19.51622717,2.85307324,-0.02%,-0.522430797,-3.723614729,-5.063594534,-3.267255444,-2.727001042,9.893267046,-1.008179387,21.22719195,-2.419985918,4.052232821,13.39303555,31.806327,-0.65997173,-0.73464418,-1.141015681,28.46568473,18.54394476,16.42236655,6.888041375,-2.545167777,-30.20641783,-1.047671077,sept.,49.5189798,-1.405368996,5.66757641,2.03501699,14.86212442,13.29398524,-70.73176491,-0.984160846,-8.015039106,1.442183953,18.8129015,26.26659535,-4.031316322,6.68765598,0.733453902,2.589083081,-17.94573915,0.071169472,-15.59108339,3.241849928,0.766567358,-115.369569,1.091406668,-3.001363223,asia,-0.891839358,12.13979684,-16.29044231,5.467405904,24.3887997,1.852975165,1
2.296230963,30.555369,5.928239984,0.957822166,-22.7120638,7.069644013,10.60672273,12.39711189,-42.5971558,0.003950444,-39.49392528,0.273832833,-5.891254515,-4.132332076,6.944015025,-0.011100773,-3.893523847,2.369937605,-31.33461511,-9.938178519,-11.49490059,-44.6639451,-42.62770071,8.590383504,2.349684264,4.890493599,0.581185629,30.46771145,-3.528451219,-0.395414622,-1.545137017,-1.974794537,2.591314723,2.054774375,Toyota,thur,-2.481977636,-26.13468203,6.781760616,-12.64655689,-24.19522264,$849.26 ,-46.18621245,13.92461255,-148.2142701,0.02%,12.78969633,-1.346339088,-1.148973805,8.271331381,1.462161316,-97.14025844,-1.606414117,-5.666542288,-4.565584033,2.479641154,22.09567143,-86.80529001,8.214651927,2.480474254,3.259472602,-8.398959713,-3.464919807,16.26409919,-1.771502444,-1.093558425,35.11179503,1.092621575,Jun,-10.95480095,74.48549616,13.7322635,-12.1889113,-22.68164556,-36.16230164,83.29449804,5.760984465,-5.201464344,0.501053333,56.52470299,-41.92715893,1.308079766,7.753970651,-2.894794268,4.045963382,-0.308894473,-1.152443943,-1.824986888,4.152070487,-0.548459278,-90.76810361,5.485771576,2.158344087,asia,-0.410400108,-39.18502775,13.50695501,19.51112117,-0.609657495,1.313788815,0
3.025872345,-14.99442914,-80.11708166,3.676489434,-17.37913446,-5.353645457,21.45830345,-5.291053256,-10.52286652,0.16167624,-0.128637181,-1.410761035,-0.283843551,-2.293145503,1.477384146,7.570301575,-0.170168667,6.403047421,22.22701819,11.49258989,18.75505884,-40.96084356,-32.37520788,-7.200461729,6.156242523,-2.097184795,0.064061817,-13.12281733,3.987736342,-1.186245353,4.029769059,-1.849002097,-0.401638212,2.658331469,Toyota,wed,-0.065949804,-8.106518995,1.035795205,-14.06165883,-8.883028745,"($2,093.57)",0.324679268,-30.78045193,150.3377418,-0.01%,-7.292219742,-5.143288665,-8.15585502,12.25105406,8.683660988,12.49687013,-0.128259787,34.97490473,5.448291965,-3.669568624,-3.820534221,12.74475172,-7.230611886,5.780062049,8.754211307,-1.930702969,4.892328348,-3.356254018,11.61525127,0.428929048,-57.68900013,-1.744247885,May,-20.58098221,20.63754284,31.64416158,-8.650928179,-12.44141999,10.91200652,55.81925038,2.08794529,32.5380541,2.231285391,15.32051371,14.4089122,11.38246008,2.599458214,-0.358616202,-1.526612527,32.0894694,0.402831021,-18.53622375,0.095211285,4.061472626,114.0981284,1.173527607,-0.194376821,asia,1.97429459,-2.38692535,-10.67967389,-27.27153676,9.828716323,-0.749441681,0
9.986672402,21.35564813,14.94106591,-1.543911112,0.312953482,24.78424633,0.935471836,0.084512111,-10.32213928,-7.033237786,29.66053759,1.005545263,-20.11586718,0.154485907,6.242919044,9.382050373,-6.608513818,-1.900381394,-0.432676665,18.8108344,-1.836620282,9.027554701,-36.7176741,1.903558867,-3.867177593,2.88753919,0.327572706,-3.594663726,-5.733929741,0.953278099,5.434265753,8.891137662,-0.992853342,-1.32495257,tesla,wed,-0.204977363,16.06292996,5.596676987,13.3899278,-13.43048485,"$1,916.40 ",-19.3032706,26.16885609,-172.1370967,0.00%,-1.654419627,2.115960026,5.339971468,-0.11147081,-28.64146692,36.38775391,1.229643139,0.430463326,7.446354885,-3.529202363,-25.07444381,-2.59506507,1.695869491,-7.002203056,-2.955477267,-16.28206756,3.754442599,4.142876087,3.797954327,-0.346356097,12.65852924,3.517636266,Apr,18.94893628,45.26871185,-15.8343825,-10.29449364,-71.84857676,-5.049936697,8.655575241,-3.683242495,53.87350168,3.265444176,25.82787827,0.325766189,-4.084273093,-6.988408824,5.518549164,-2.695634003,-19.86753985,0.290671936,-0.150666476,0.588080712,-0.483005563,-33.71150042,0.848468502,-1.569568889,asia,2.16244686,7.510940448,25.00985589,-27.41018671,10.96220458,0.659010658,0
-5.340008207,-4.797944891,105.5339178,-2.681224301,-34.43341829,-6.526484069,-22.23060215,-12.29434321,2.237802833,-1.283024436,-9.138648672,1.447394944,-7.048740473,1.272500545,5.802303341,-14.16968762,5.199864227,-3.811033631,59.70875522,33.14756647,14.05869803,39.9422273,26.13996845,-6.929068377,-4.472842113,-8.92546353,0.320316437,-9.817904367,3.332122043,-0.473418231,-8.374253065,-4.281368833,-0.867284529,-8.329516796,tesla,tuesday,-0.343477233,14.27114957,1.451970858,-5.248235288,-30.12498197,$504.77 ,20.5009627,-20.08934443,104.0420524,0.00%,-9.10794713,-1.792866804,2.937112545,7.431785698,10.26042,-27.26202621,-0.790104971,4.028900567,-9.728852977,6.020330832,29.18646262,75.37303507,-13.11910578,10.69240594,-5.263903491,28.48840944,4.450718724,2.45607753,-9.365716993,-0.178728243,-47.14272472,0.127710738,May,-5.757074169,63.3284723,-7.79743243,-2.850996934,4.841735825,13.3688121,20.88850215,-4.500260443,-29.84035463,-2.81813461,-7.600457263,11.60202098,3.533631473,5.766002978,4.19065208,-2.945454712,-18.34056902,-0.129354971,1.524838428,0.436909218,-2.007607816,48.41388865,-1.234018122,-0.963897447,asia,1.464829114,30.05905947,0.199176905,-32.48204638,3.364844079,-0.386356978,0
8.872296687,-13.68179231,-8.429679797,1.760735778,22.55640839,-4.378266861,9.70217549,1.115169619,1.748571076,2.700168066,-45.51578582,-0.564839786,-4.364434,2.939470015,-0.724658584,-10.41939357,-5.153101396,-11.8766622,-5.230688158,18.70147302,17.01435452,84.84120525,-24.40938741,-2.820595543,-4.501360552,5.183442062,0.084655682,56.62195027,2.671366524,-0.663025325,-0.644064478,-6.950511485,0.198967661,-0.227795917,volkswagon,thur,-1.677439298,75.3241377,-0.506270155,-1.938681307,36.38089985,($302.56),-16.58609359,7.287011668,-56.58973849,-0.01%,-3.636504718,-1.816419978,-2.033635912,7.943460716,29.57829348,34.69305946,-0.343133935,-3.345055558,5.778445182,3.498497595,-74.50296788,-37.50243861,-7.163926447,3.161543793,-3.328640119,-0.102758362,-4.612381766,-18.39351037,7.851190958,0.022714864,-19.12808749,0.116408215,July,-22.21508197,32.89175282,-56.53894492,2.073392534,5.524825297,17.29815613,-42.67325091,5.437018986,-60.79341662,5.310874717,2.917682963,12.44466596,12.48316092,7.719412211,0.711347665,7.638846177,-12.3134825,0.450208287,1.185241714,-4.343270087,-5.430102304,-84.79161179,0.955570097,3.572262094,asia,-1.779103508,-21.84630989,13.06188276,-21.92139879,-7.794352998,-0.580156545,0
-8.251857606,32.81247804,24.60494581,0.299740121,-23.5438441,7.557139352,-10.61363195,5.843702927,-33.43591978,2.667102863,52.5571763,-2.485200835,1.010192544,0.137002713,3.90093849,15.94249514,-3.329099561,-0.077471283,-9.183633005,-20.62818719,-24.19945921,-10.47331974,12.2916377,-8.244359632,2.348114687,2.322842513,-0.58419233,84.88758963,4.525035631,-0.605431913,-7.155495571,5.740313523,0.871475497,-4.364915886,bmw,thurday,-1.005962852,1.40853227,0.658855682,4.077778784,32.29618299,($834.30),-9.629876708,-12.9599678,-167.6937848,-0.01%,-14.35485324,-10.9218572,3.893947502,1.233289318,3.474963729,-49.09618469,1.166769077,26.65382582,10.20521351,1.229393058,34.38354623,84.07142303,10.8755797,-2.170765458,4.278293517,16.31421489,-3.51269166,-34.1996664,-6.765573054,-1.197658412,4.701575964,11.37992067,Apr,-70.45080159,18.90320432,13.53083315,6.909740189,8.919180574,-22.02363638,-4.528587417,0.173984551,22.26754998,-6.602664778,-4.552144152,-8.278111454,-7.044335321,-3.590258116,-2.311077709,-1.48462445,7.381811373,-0.274890224,-10.82983631,-2.429382926,6.2017345,-57.42162671,-5.343073136,9.483139846,asia,-0.902352659,-16.07905082,44.09582527,-4.889272005,-7.130671833,1.505429776,0
2.18962363,18.71222937,71.50466564,1.973606918,-15.23883985,-2.613984453,12.24679132,-6.600846338,18.08553442,-0.599756459,2.504373515,2.89745979,-11.29269769,1.366319602,2.580281153,0.530612173,-2.962389652,0.138296135,-3.029290708,-13.09265873,5.604706258,37.57232909,26.26544039,3.594008535,0.528977493,-10.00108677,-0.95425041,-37.23892962,-2.86832741,1.685367081,-1.26847795,-0.222326161,-0.438270922,-4.645716518,tesla,wednesday,1.041011161,-1.613529094,1.368755993,-1.666041766,-18.99242298,($824.38),23.96970992,12.71631624,257.7112462,0.00%,-1.502520692,-5.325970073,1.014439434,-8.065695541,15.02312113,11.50436443,1.602690841,16.4199152,6.639741549,0.791874572,7.869867305,36.63999376,-5.880744376,-0.982914494,10.96783511,-6.003875846,7.828221922,7.333215343,-3.347190276,-1.252259443,21.32829913,-3.807867658,Aug,72.88296182,9.690516299,14.58952529,10.66155465,-36.60593861,76.32536999,-33.56192301,-5.284720868,-42.19064877,-5.848321239,-3.066648534,13.23857949,-2.092550102,12.7653294,-3.672331342,-2.10884884,8.809696806,0.524227883,-0.793637775,4.654115066,2.574929026,110.6888325,1.959774436,1.501362862,asia,-0.443689131,26.34229323,-58.03816344,-37.31913319,1.974148422,-2.215105767,0
12.5318857,17.06624325,-32.96396338,-0.906071919,-30.03405161,-39.9646769,-0.485224681,-3.757151529,17.72826651,3.635103516,-0.99218119,-7.154998625,-10.38485816,0.416798051,-3.59748634,-1.234110351,-0.892332543,-2.325176776,-9.111402183,-10.06667393,1.239189705,1.729666446,7.678809539,-0.268005279,-0.702616748,0.459266609,-0.085424358,-40.83470083,0.757485683,-0.75234878,0.09035501,8.558524147,-1.93408765,-4.947526815,volkswagon,wednesday,0.805392769,-19.75080988,-5.496678312,-26.04800831,46.02610426,$498.07 ,-11.30592936,13.66460707,-116.9855874,-0.02%,4.20010534,7.191966572,-0.82736017,-27.6033344,-6.952734481,-30.24235097,-1.56039204,26.90711944,-2.342818209,-2.831496074,-20.14954362,13.76881743,-0.744126608,2.128914436,3.476312714,-11.37785166,-13.26722626,-5.636675406,-6.266932293,-1.550773705,21.75005497,3.326286224,July,-26.2720174,18.3187629,-0.654391773,-11.93736556,-35.13179556,-58.86816621,10.50043311,-0.620351288,59.03076894,-0.097666978,6.874025318,-37.93674731,-12.18896719,1.560932827,3.88626269,-11.658529,-5.124795688,0.091581044,16.0024155,1.367699892,-5.690802277,-64.68947966,-1.665983181,-1.346418372,asia,-1.664451899,42.49553399,0.024863148,0.151853818,-5.251922091,0.276904448,0
5.018196846,67.47254135,44.24045583,-0.778503675,29.20078721,-3.960599625,12.92644879,-1.586966788,2.293030703,1.049251524,-5.879189295,-0.454338728,-7.966975128,-2.442944258,1.10695933,10.09216723,6.503903505,5.092780593,63.29635982,-12.65493861,-2.446966843,-79.92947116,-30.35211517,-1.484264406,-2.627296037,-2.540240257,-0.831884856,-15.05097832,-2.51857731,0.19408757,-4.750885327,4.449951589,0.533721928,-4.798341596,volkswagon,thur,0.427628285,-72.21303601,-0.703688027,-1.820165832,14.51223385,$436.41 ,21.77127212,24.54264701,-9.19016273,-0.01%,-3.733306522,-3.546205162,-1.069471262,1.77625159,19.42245522,-35.25229357,1.035581571,21.17099623,-2.744647085,-3.740766683,-47.25785776,-17.84630297,4.695479624,-2.06941817,3.188058281,-27.39705176,-7.754129176,12.00308568,6.276431399,-0.561927573,8.944752182,-3.879501255,Aug,37.32705923,-29.02675313,21.1313402,4.949802031,-22.19519683,3.728438161,27.7545197,-0.955937449,-27.77386803,0.801338469,-3.153534736,-1.143615116,-13.93235131,3.854046046,2.862988801,-1.709826243,-18.29822886,-0.117063325,-7.252360379,9.15288813,-5.542539331,-45.80562466,-2.822040336,6.106963943,asia,3.708906154,-5.887991415,-21.82070541,0.047918161,-6.256196907,1.343771392,1
10.50250142,24.60318373,10.38358077,0.201618295,0.449761591,20.70502076,-3.934728177,-5.029192284,-14.24910261,4.475217349,-28.63653651,-4.984887214,2.979374925,4.65591859,0.699215084,5.283726942,1.847485304,-4.138218491,3.73488836,2.997792966,-0.677648497,6.395328318,-41.44436916,0.6576895,-1.773150786,4.826384774,0.248744829,28.40048028,-0.394436283,0.193460479,3.990334791,3.038485686,0.973811537,0.469576613,volkswagon,wed,-1.416650826,34.61642358,18.63635192,-3.871087407,-8.647010528,"$1,557.07 ",-5.93006906,1.348388358,-91.33718852,-0.01%,8.167140432,-2.087095339,2.92555631,-4.765488087,-26.12738885,-10.11425363,0.0710556,16.85523851,-2.696924275,-2.75674938,11.16953649,49.49965087,0.765688486,-2.457038904,10.93716854,10.12923279,-4.962944385,-19.93500958,-13.6463992,1.018654497,17.12401546,1.806084968,Aug,-103.4061668,-2.806380025,10.77037385,1.236302076,20.24231141,20.95956726,0.541320106,9.533271196,26.7546578,1.165877909,17.01053574,1.858071586,-0.621400385,11.59102301,0.103767468,1.202537832,-44.47501137,0.191877644,1.263711045,-6.744349079,-5.741792809,-111.3076618,4.001769298,8.325413744,asia,-1.477662433,-16.51688595,29.89277006,-28.01636683,0.200525276,0.078985406,0
10.13220052,-19.09662271,-2.423313455,-0.204308451,-24.63428104,-3.835429249,1.436864465,-4.259621928,-0.969381241,0.683511467,33.43547516,3.813586703,-3.083842911,-1.756564237,-4.531989692,15.49896222,-3.252861965,-5.079056211,49.75379103,-2.232882393,5.935891895,17.75551983,-28.30882541,2.210934529,2.066630427,3.396606853,-0.142976024,75.20396222,-0.641703665,-0.833202023,1.048639134,2.552464198,1.793527692,-0.778064654,volkswagon,wed,-0.868303939,-12.89569806,-16.1267945,-13.32453484,49.96738217,"($2,079.21)",6.834187338,-2.764433867,131.2399236,0.00%,-1.557315246,-0.547504023,-6.311598312,16.47286062,24.56676328,8.007294749,-0.325845639,1.087936264,2.765706589,0.875954033,31.25734285,-38.51882904,2.747100673,-0.169531103,-3.67055325,26.06339032,0.772747385,1.969516839,6.53679575,0.607227673,-106.1745211,-1.830169004,Jun,81.72344145,-50.90490401,-12.454594,1.21690111,-3.53014662,21.71547805,-41.81296856,-6.283836596,1.726706226,-4.347675223,-0.16729609,7.005734835,-2.667507747,-7.389123543,-5.794506127,1.574954402,-25.71301347,-0.482641135,15.55906646,-2.225641461,2.21126548,29.29884005,1.628567254,1.4062653,asia,1.926391588,65.0392192,30.38759247,22.8887544,5.350384857,0.230892727,1
5.461893812,-66.15577904,-3.588683888,0.669163325,13.28490775,-21.68846402,-11.15754972,-0.866822529,-18.82963036,-0.332215688,-21.33597636,-2.568566488,-25.83866797,-1.138981636,-0.891410689,-8.749717297,-2.894915015,4.430345589,-0.16047418,-27.66044749,-14.1042035,-33.09240781,-18.41283787,2.621676118,-4.462538262,2.153681111,0.923088177,-24.62430602,3.176456607,0.848454429,1.441075099,-7.399479758,0.265679304,-3.693765226,chrystler,thur,-1.488906321,19.44614678,3.630278564,-7.890850756,-59.62801674,($525.70),-20.09057603,-3.58261204,-9.766931001,-0.01%,10.66826514,-0.800721161,-5.321691596,5.240955967,8.543710917,5.62019947,-0.146621478,34.05237079,-1.842216456,2.99320692,29.77214658,-37.53202547,-6.542764418,-3.493076998,-3.506408388,-42.74658496,-6.064709629,6.999897793,-9.985084248,0.816479626,11.58247002,-0.932509304,Jun,152.5831835,29.72662164,9.561169294,-17.80729264,-19.62543323,38.37483256,-80.20208229,-2.502760669,-2.067328659,-5.463929726,7.345294368,23.19467444,11.01751028,9.94204654,-11.08402858,-7.500504227,-10.81543504,0.251291046,-6.58439483,3.067412553,4.590445806,150.1772537,2.036287952,2.795834158,asia,2.881698825,-5.57814743,3.611703579,8.633688898,1.296284963,0.902919264,0
13.81682894,-29.41786209,-58.45380521,2.654103766,-30.13852783,-1.782003016,-9.074475369,-9.82912602,-0.191634042,0.106495866,8.685775407,1.944127263,-2.602800001,1.318507477,-3.279939261,2.062140037,-4.008044814,6.525708704,39.15516592,26.81173029,11.91141353,-1.889479309,6.749780115,5.285824771,3.65470963,-2.512151099,0.244419723,-23.22449748,-2.928887852,-0.25951317,2.233887161,7.142069611,-0.353420637,-2.821149017,Toyota,thurday,-0.858852897,-1.904861172,11.10738482,-1.751796115,4.465001029,($735.13),13.54107433,5.049110641,-49.764697,0.01%,-1.352999954,0.507975335,-4.029678948,-7.394937544,0.661058423,-42.35360954,-0.801767979,12.74409181,-4.60640373,2.435241387,-49.36594334,-11.59193794,-3.727611789,5.61636833,4.941717487,0.463308708,7.657875839,-4.135459535,-8.667771651,-1.125500523,8.453891997,-1.74746045,May,-82.37425181,19.13091028,-6.416433643,-13.59745453,-37.4230164,-2.300159801,6.283590961,-2.062510892,49.68994765,-0.979120336,-4.019077385,-17.40069766,15.19656349,6.443728433,5.620566932,5.180578381,1.346328056,0.476646747,-1.926009596,6.011702808,2.768797469,88.4855832,3.459568049,-0.042869809,asia,2.669617697,34.77488817,-17.20248449,-9.596696366,12.49340841,-0.648992777,0
-9.90570048,-63.62830563,18.9905931,0.94226505,-3.326676985,-29.8324991,-13.1565743,2.599072678,20.97070829,0.472899239,-22.32345316,0.684649042,12.6959217,-0.944468444,-1.205604038,2.324886305,6.294973983,1.451192165,-14.9741527,-8.107804466,16.53179101,-1.81296525,-50.70466554,-8.169178466,1.038040246,-3.325733288,-0.390311214,-67.35063932,1.539346004,0.856255558,0.060442055,0.975287692,-0.859056249,2.094572857,Toyota,thur,1.737544288,-78.95835226,3.680345472,9.153039733,-4.228127212,($976.89),3.359718324,-1.645450591,225.9859383,0.02%,1.743914674,-6.375174706,-1.890218801,-5.364041221,43.04297693,-78.8999562,0.100867066,37.80306808,2.06331564,-4.06067438,-25.9444361,-10.82440674,-14.02163303,-3.833954321,4.573421298,-0.362940824,-3.373652767,2.442050919,-4.448060942,-1.633162651,10.05796633,1.529051181,Jun,161.9733849,71.90259404,81.26283364,-12.46401176,0.782973039,-12.41349707,2.511020811,-5.488170144,-75.29745342,5.33478017,3.903669629,22.31976255,7.622148874,0.415769688,-0.870834017,-0.893448342,11.89162741,0.053096631,-6.394863555,-3.317016774,6.929050342,-0.778906916,2.230700195,4.773306018,asia,-3.517573736,6.306148461,6.228931818,2.970215064,8.196251113,-0.295997131,0
-12.24017102,13.01490444,18.3520441,-1.939772973,22.39970405,15.51098497,-21.61068592,5.749620935,-12.9436322,-0.993730298,-13.39444495,0.859344287,16.01215452,-1.155799952,-1.286776378,-7.867861921,-1.236524818,-12.19261282,49.7865917,-73.94625736,14.58927088,34.05428297,46.77236271,-4.98103442,-2.856381096,-4.088055644,-1.251347874,-57.47558955,-0.935504658,0.654489549,-4.672587712,-2.910563999,0.712990026,-2.719687571,tesla,wed,-1.080826454,-34.26301266,7.921313926,2.283326286,-25.81128833,"($2,311.29)",22.11050513,25.1451445,-12.48764163,0.00%,-4.858320734,-1.125573495,-0.622395779,3.009951963,-29.67326873,79.70375266,-0.581649844,46.71846647,1.56143389,-2.32331856,25.76863076,27.05576525,-0.133354553,-2.340830676,-2.773703375,37.30620858,7.092294013,-1.766150761,-9.085829176,-0.388128562,27.95677636,2.454084989,May,21.44858706,-9.952833173,15.80020019,-8.561327503,53.84546535,-53.16591968,5.29562877,-0.667428275,-9.601097016,-0.647143695,-15.51225814,-1.350574801,4.126114038,3.18570907,2.130562511,7.462883827,14.47305066,0.148447497,-14.65522311,1.833777449,0.058007652,-2.76414709,-0.121591038,7.367341958,euorpe,1.187437769,10.26533082,-14.81685141,20.46746772,20.59498563,0.813192631,1
